11.495 0 362049 907.948 24953.1
32.485 0 362049 907.948 24953.1
53.475 0 362049 907.948 24953.1
74.465 1 362049 907.948 24953.1
95.455 1 362049 907.948 24953.1
116.445 4 362049 907.948 24953.1
137.435 4 362049 907.948 24953.1
158.425 6 362049 907.948 24953.1
179.415 19 362049 907.948 24953.1
200.405 21 362049 907.948 24953.1
221.395 38 362049 907.948 24953.1
242.385 50 362049 907.948 24953.1
263.375 59 362049 907.948 24953.1
284.365 89 362049 907.948 24953.1
305.355 100 362049 907.948 24953.1
326.345 124 362049 907.948 24953.1
347.335 177 362049 907.948 24953.1
368.325 192 362049 907.948 24953.1
389.315 216 362049 907.948 24953.1
410.305 266 362049 907.948 24953.1
431.295 341 362049 907.948 24953.1
452.285 409 362049 907.948 24953.1
473.275 517 362049 907.948 24953.1
494.265 640 362049 907.948 24953.1
515.255 861 362049 907.948 24953.1
536.245 1208 362049 907.948 24953.1
557.235 1616 362049 907.948 24953.1
578.225 2132 362049 907.948 24953.1
599.215 2847 362049 907.948 24953.1
620.205 3761 362049 907.948 24953.1
641.195 4745 362049 907.948 24953.1
662.185 5864 362049 907.948 24953.1
683.175 7426 362049 907.948 24953.1
704.165 8799 362049 907.948 24953.1
725.155 10021 362049 907.948 24953.1
746.145 11361 362049 907.948 24953.1
767.135 12492 362049 907.948 24953.1
788.125 13752 362049 907.948 24953.1
809.115 14711 362049 907.948 24953.1
830.105 15414 362049 907.948 24953.1
851.095 16075 362049 907.948 24953.1
872.085 16460 362049 907.948 24953.1
893.075 16503 362049 907.948 24953.1
914.065 16943 362049 907.948 24953.1
935.055 17013 362049 907.948 24953.1
956.045 17237 362049 907.948 24953.1
977.035 17339 362049 907.948 24953.1
998.025 18195 362049 907.948 24953.1
1019.02 16886 362049 907.948 24953.1
1040.01 16456 362049 907.948 24953.1
1060.99 15960 362049 907.948 24953.1
1081.98 14580 362049 907.948 24953.1
1102.97 12249 362049 907.948 24953.1
1123.96 9832 362049 907.948 24953.1
1144.95 6960 362049 907.948 24953.1
1165.94 4455 362049 907.948 24953.1
1186.93 2881 362049 907.948 24953.1
1207.92 1952 362049 907.948 24953.1
1228.92 1348 362049 907.948 24953.1
1249.91 955 362049 907.948 24953.1
1270.9 547 362049 907.948 24953.1
1291.89 365 362049 907.948 24953.1
1312.88 235 362049 907.948 24953.1
1333.86 161 362049 907.948 24953.1
1354.85 81 362049 907.948 24953.1
1375.84 40 362049 907.948 24953.1
1396.83 30 362049 907.948 24953.1
1417.82 11 362049 907.948 24953.1
1438.81 4 362049 907.948 24953.1
1459.8 5 362049 907.948 24953.1
1480.79 4 362049 907.948 24953.1
1501.79 1 362049 907.948 24953.1
1522.78 1 362049 907.948 24953.1
1543.77 0 362049 907.948 24953.1
1564.76 0 362049 907.948 24953.1
1585.74 0 362049 907.948 24953.1
1606.73 1 362049 907.948 24953.1
1627.72 0 362049 907.948 24953.1
1648.71 0 362049 907.948 24953.1
1669.7 0 362049 907.948 24953.1
1690.69 0 362049 907.948 24953.1
1711.68 0 362049 907.948 24953.1
1732.67 0 362049 907.948 24953.1
1753.66 0 362049 907.948 24953.1
1774.66 0 362049 907.948 24953.1
1795.65 0 362049 907.948 24953.1
1816.64 0 362049 907.948 24953.1
1837.62 0 362049 907.948 24953.1
1858.61 0 362049 907.948 24953.1
1879.6 0 362049 907.948 24953.1
1900.59 0 362049 907.948 24953.1
1921.58 0 362049 907.948 24953.1
1942.57 0 362049 907.948 24953.1
1963.56 0 362049 907.948 24953.1
1984.55 0 362049 907.948 24953.1
2005.54 0 362049 907.948 24953.1
2026.54 0 362049 907.948 24953.1
2047.53 0 362049 907.948 24953.1
2068.52 0 362049 907.948 24953.1
2089.51 0 362049 907.948 24953.1
